A,B,C,D,board start,board end,lvl,path
12,10,5,4,"****DC****B*A** ","** D**C**B**A***",18,15,11,7,6,5,4,8,9,10,11,7,6,5,1,2,6,7,3
12,10,6,0,"D*****C***B*A** ","** D**C**B**A***",18,15,11,7,6,5,1,0,4,8,9,10,6,2,1,5,6,7,3
12,10,7,0,"D******C**B*A** ","** D**C**B**A***",18,15,14,13,9,10,6,5,1,0,4,5,6,2,1,5,6,7,3
12,10,8,1,"*D******C*B*A** ","***D* C**B**A***",18,15,14,13,9,8,4,5,6,2,1,5,9,10,11,7,3,2,6
12,10,9,8,"********DCB*A** ","********** *ABCD",18,15,14,10,9,8,4,5,6,10,9,13,14,10,6,7,11,15,14
12,10,11,4,"****D*****BCA** ","********** *ABCD",18,15,14,10,9,5,4,8,9,5,6,10,9,13,14,10,11,15,14
12,10,13,1,"*D********B*AC* ","** D**C**B**A***",18,15,14,13,9,10,14,15,11,7,6,2,1,5,6,10,11,7,3
12,11,0,6,"C*****D****BA** ","***D**C**B *A***",18,15,14,10,11,7,6,5,1,0,4,5,1,2,3,7,6,5,9
12,11,1,9,"*C*******D*BA** ","***D* C**B**A***",18,15,14,10,11,7,6,5,9,10,6,5,1,2,6,7,3,2,6
12,11,1,10,"*C********DBA** ","***D**C**B *A***",18,15,14,13,9,5,6,10,11,7,6,5,1,2,3,7,6,5,9
12,11,3,9,"***C*****D*BA** ","***D**C *B**A***",18,15,14,10,11,7,6,5,9,10,6,5,1,2,6,7,3,2,6
12,11,3,10,"***C******DBA** ","** D**C**B**A***",18,15,14,13,9,5,6,10,11,7,6,5,9,10,6,2,3,7,6
12,11,3,14,"***C*******BA*D ","** D**C**B**A***",18,15,14,10,11,15,14,13,9,10,6,7,11,10,6,2,3,7,6
12,11,4,1,"*D**C******BA** ","***D* C**B**A***",18,15,14,10,11,7,6,2,1,5,4,8,9,10,11,7,3,2,6
12,11,4,5,"****CD*****BA** ","***D**C *B**A***",18,15,14,10,11,7,6,5,4,8,9,10,11,7,6,5,1,2,3
12,11,4,10,"****C*****DBA** ","********** *ABCD",18,15,14,10,11,15,14,10,9,5,4,8,9,5,6,10,9,13,14
12,11,4,13,"****C******BAD* ","********** *ABCD",18,15,14,13,9,5,4,8,9,5,6,10,11,15,14,10,9,13,14
12,11,4,14,"****C******BA*D ","********ABCD* **",18,15,14,10,11,15,14,10,9,8,4,5,9,8,12,13,14,10,9
12,11,5,1,"*D***C*****BA** ","***D**C**B *A***",18,15,14,13,9,5,6,2,1,5,9,10,11,7,3,2,6,5,9
12,11,6,4,"****D*C****BA** ","** D**C**B**A***",18,15,14,10,11,7,6,5,4,8,9,10,6,5,1,2,6,7,3
12,11,8,6,"******D*C**BA** ","***D**C**B *A***",18,15,14,13,9,8,4,5,9,10,11,7,6,2,3,7,6,5,9
12,11,10,1,"*D********CBA** ","***D* C**B**A***",18,15,14,13,9,10,11,7,6,2,1,5,9,10,11,7,3,2,6
12,11,13,5,"*****D*****BAC* ","********** *ABCD",18,15,14,10,9,5,6,10,9,13,14,10,11,15,14,10,9,13,14
12,11,14,5,"*****D*****BA*C ","********** *ABCD",18,15,14,13,9,5,6,10,11,15,14,10,9,13,14,10,11,15,14
12,11,14,8,"********D**BA*C ","********ABCD* **",18,15,11,10,9,8,12,13,14,15,11,10,9,13,14,15,11,10,9
12,13,0,5,"C****D******AB* ","***D**C**B**A **",18,15,14,10,6,5,1,0,4,5,1,2,6,7,3,2,6,5,9
12,13,0,14,"C***********ABD ","********** *ABCD",18,15,14,13,9,8,4,0,1,5,4,8,9,5,6,10,9,13,14
12,13,1,9,"*C*******D**AB* ","***D**C**B**A **",18,15,14,10,9,5,6,10,11,7,6,5,1,2,3,7,6,5,9
12,13,3,9,"***C*****D**AB* ","** D**C**B**A***",18,15,14,10,9,13,14,15,11,10,6,7,11,10,6,2,3,7,6
12,13,4,1,"*D**C*******AB* ","***D* C**B**A***",18,15,14,10,6,2,1,5,4,8,9,13,14,15,11,7,3,2,6
12,13,4,8,"****C***D***AB* ","********ABCD* **",18,15,14,13,9,8,4,5,6,10,9,8,12,13,14,15,11,10,9
12,13,5,1,"*D***C******AB* ","** D**C**B**A***",18,15,14,10,9,13,14,10,6,2,1,5,6,7,3,2,1,5,6
12,13,6,4,"****D*C*****AB* ","** D**C**B**A***",18,15,11,7,6,5,4,8,9,13,14,10,6,5,1,2,6,7,3
12,13,7,4,"****D**C****AB* ","** D**C**B**A***",18,15,14,10,9,5,4,8,9,13,14,10,6,5,1,2,6,7,3
12,13,7,8,"*******CD***AB* ","********ABCD* **",18,15,14,13,9,8,12,13,14,10,9,5,6,7,11,10,6,5,9
12,13,9,8,"********DC**AB* ","******** ***ABCD",18,15,14,10,9,8,12,13,14,10,9,13,14,10,11,15,14,13,12
12,13,11,4,"****D******CAB* ","********** *ABCD",18,15,14,13,9,5,4,8,9,5,6,10,9,13,14,10,11,15,14
12,14,0,2,"C*D*********A*B ","***D**C**B *A***",18,15,11,10,14,15,11,7,3,2,1,0,4,5,1,2,6,5,9
12,14,0,7,"C******D****A*B ","***D* C**B**A***",18,15,11,10,14,13,9,10,6,5,1,0,4,5,1,2,3,7,6
12,14,0,11,"C**********DA*B ","********** *ABCD",18,15,11,10,9,8,4,0,1,5,4,8,9,5,6,10,9,13,14
12,14,1,9,"*C*******D**A*B ","********** *ABCD",18,15,11,10,9,5,1,2,6,5,9,13,14,10,6,7,11,15,14
12,14,2,13,"**C*********ADB ","***D**C *B**A***",18,15,11,10,14,13,9,10,14,15,11,10,6,7,11,10,6,2,3
12,14,3,9,"***C*****D**A*B ","** D**C**B**A***",18,15,11,10,9,5,6,10,14,13,9,10,11,7,6,2,3,7,6
12,14,4,5,"****CD******A*B ","***D* C**B**A***",18,15,11,10,14,13,9,10,6,5,4,0,1,2,6,7,3,2,6
12,14,4,6,"****C*D*****A*B ","***D**C *B**A***",18,15,11,10,14,15,11,7,6,5,4,8,9,10,6,5,1,2,3
12,14,4,8,"****C***D***A*B ","********ABCD* **",18,15,11,10,9,8,4,5,6,10,9,8,12,13,14,15,11,10,9
12,14,5,1,"*D***C******A*B ","** D**C**B**A***",18,15,11,10,14,13,9,10,6,2,1,5,6,7,3,2,1,5,6
12,14,7,4,"****D**C****A*B ","** D**C**B**A***",18,15,11,10,14,13,9,5,4,8,9,10,6,5,1,2,6,7,3
12,14,7,8,"*******CD***A*B ","** D**C**B**A***",18,15,11,10,14,13,9,8,4,5,9,10,6,5,1,2,6,7,3
12,14,9,1,"*D*******C**A*B ","***D* C**B**A***",18,15,11,10,14,15,11,7,6,2,1,5,9,10,11,7,3,2,6
12,14,9,8,"********DC**A*B ","********** *ABCD",18,15,11,10,9,8,4,5,6,10,9,13,14,10,6,7,11,15,14
12,14,10,4,"****D*****C*A*B ","********** *ABCD",18,15,11,10,9,5,4,8,9,5,6,10,9,13,14,10,11,15,14
12,14,13,5,"*****D******ACB ","********** *ABCD",18,15,14,13,9,5,6,10,14,15,11,10,9,13,14,10,11,15,14
12,14,13,8,"********D***ACB ","********ABCD* **",18,15,14,13,9,8,12,13,14,15,11,10,9,13,14,15,11,10,9
